screening_date,theater_id,movie_id,screening_time,tickets_sold,revenue,theater_name,address,movie_title,release_year,genre_id,imdb_rating,rotten_tomatoes,metacritic_rating,genre_name,imdb_rating_range,month,revenue_per_ticket,rating_to_sales_ratio,popularity_index
2024-02-29,24,339,14:50,180,3008,The Renaissance Theater,7 Fulton Parkway,Jerry Springer: The Opera,1998,14,4.4,59,70.0,Thriller,3-5,2,16.711111111111112,0.024444444444444446,2382336.0
2024-04-23,67,376,17:48,449,2505,The Emerald Stage,57502 Sachs Point,Dream House,2011,19,5.6,46,75.0,Documentary,5-7,4,5.579064587973274,0.012472160356347437,6298572.0
2024-06-13,32,94,15:55,140,4088,Skiba,85 Portage Terrace,"Botany of Desire, The",2006,17,7.6,58,90.0,Drama|Mystery,7-9,6,29.2,0.054285714285714284,4349632.0
2024-08-21,15,104,15:26,415,3807,Blue Sky Playhouse,7 Everett Plaza,Champion,2005,16,5.0,59,78.0,Action|Thriller,3-5,8,9.173493975903614,0.012048192771084338,7899525.0
2024-07-05,44,154,14:50,456,2650,Feedspan,69 Bay Way,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",2010,20,7.9,86,87.0,Romance|Sci-Fi,7-9,7,5.81140350877193,0.017324561403508774,9546360.0
2024-03-22,78,519,16:53,359,2297,Trilith,16604 Swallow Avenue,Nude Nuns with Big Guns,1994,9,5.4,42,92.0,Drama|Romance,5-7,3,6.3983286908078,0.015041782729805015,4452964.2
2024-08-19,18,536,16:02,296,2862,Riffpath,1008 Armistice Circle,Freaky Deaky,2010,24,4.8,88,70.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,3-5,8,9.66891891891892,0.016216216216216217,4066329.6
2024-05-01,55,362,19:59,443,3619,Skinder,56116 Muir Circle,Living Out Loud,2004,24,8.8,75,74.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,7-9,5,8.169300225733634,0.019864559819413093,14108309.600000001
2024-03-05,11,35,12:36,180,942,Enchanted Theater,5 Oxford Drive,Grave Encounters 2,1993,22,7.6,76,73.0,Comedy|War,7-9,3,5.233333333333333,0.042222222222222223,1288656.0
2024-03-17,27,332,10:27,368,2244,Blogpad,59 Shopko Crossing,Carnival in Flanders (La kermesse héroïque),1999,23,6.6,79,81.0,Drama,5-7,3,6.0978260869565215,0.017934782608695653,5450227.2
2024-07-14,43,190,13:10,419,4991,Dynabox,9774 Lakewood Lane,"Married Woman, A (Une femme mariée)",2010,10,6.2,51,98.0,Comedy|Drama|Romance,5-7,7,11.911694510739856,0.014797136038186158,12965619.8
2024-09-10,63,369,14:34,259,1333,Kazu,5 Village Way,700 Sundays,1999,13,4.7,81,74.0,Documentary,3-5,9,5.146718146718147,0.018146718146718147,1622660.9000000001
2024-07-20,82,77,20:31,401,4551,Trilia,747 Graceland Terrace,"St. Valentine's Day Massacre, The",1984,17,8.9,87,87.0,Drama|Mystery,7-9,7,11.349127182044887,0.022194513715710722,16242063.9
2024-05-14,19,443,13:54,368,1969,Theater of Dreams,2 Namekagon Lane,"Wreck of the Mary Deare, The",2000,24,9.4,55,92.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,9-10,5,5.350543478260869,0.025543478260869567,6811164.800000001
2024-07-15,55,279,14:40,163,5578,Skinder,56116 Muir Circle,Tipping the Velvet,1999,18,8.6,62,72.0,Horror|Mystery|Thriller,7-9,7,34.22085889570552,0.05276073619631902,7819240.399999999
2024-06-17,12,44,19:52,419,2871,Dabtype,51 Coolidge Avenue,"Clock, The",2009,13,4.9,75,84.0,Documentary,3-5,6,6.852028639618139,0.011694510739856803,5894450.100000001
2024-09-09,51,228,12:44,79,1090,Voomm,2 Fair Oaks Lane,End of Watch,2008,9,7.5,36,95.0,Drama|Romance,7-9,9,13.79746835443038,0.0949367088607595,645825.0
2024-06-20,52,9,17:53,119,1202,Gigashots Theater,04162 Bunting Alley,"Dark Truth, A (Truth, The)",2000,21,6.4,72,64.0,Comedy|Romance,5-7,6,10.100840336134453,0.05378151260504202,915443.2000000001
2024-05-11,20,404,9:51,47,2416,Golden Gate Playhouse,12 Harbort Circle,It Happens Every Spring,1984,7,7.1,86,62.0,Comedy|Drama|Thriller,7-9,5,51.40425531914894,0.15106382978723404,806219.2
2024-08-16,72,317,16:13,197,2627,Meejo,4290 Claremont Street,Mixed Blood,2012,23,8.0,45,75.0,Drama,7-9,8,13.33502538071066,0.04060913705583756,4140152.0
2024-07-02,31,22,10:38,409,4267,Flipstorm,197 Red Cloud Avenue,"Pear Tree, The (Derakhte Golabi)",1984,24,5.2,40,71.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,5-7,7,10.43276283618582,0.01271393643031785,9075055.600000001
2024-08-08,46,205,19:07,425,5701,Aimbu,4026 Jay Way,Fateless (Sorstalanság),1995,22,9.8,57,73.0,Comedy|War,9-10,8,13.414117647058823,0.023058823529411767,23744665.0
2024-02-24,80,238,10:28,343,1739,Harmony Hall,9075 Transport Crossing,Münchhausen,2009,2,6.1,59,96.0,Comedy|Romance,5-7,2,5.069970845481049,0.017784256559766762,3638509.6999999997
2024-06-21,84,436,13:58,441,5682,Grandview Playhouse,6388 Corben Way,Garage Days,1988,5,9.1,88,67.0,Action|Drama|Thriller,9-10,6,12.884353741496598,0.020634920634920634,22802434.2
2024-09-07,5,256,17:26,258,4001,Wordware,2579 Schiller Junction,"Myth, The (San wa)",1995,4,5.8,79,72.0,Crime|Drama|Thriller,5-7,9,15.507751937984496,0.02248062015503876,5987096.399999999
2024-07-23,15,374,12:38,163,2901,Blue Sky Playhouse,7 Everett Plaza,Magicians,1998,11,5.8,91,81.0,Drama,5-7,7,17.79754601226994,0.035582822085889566,2742605.4
2024-04-11,55,162,13:29,128,2894,Skinder,56116 Muir Circle,"Dunwich Horror, The",1990,8,4.3,37,74.0,Drama|Musical,3-5,4,22.609375,0.03359375,1592857.5999999999
2024-08-05,49,289,14:55,281,3770,Meevee,31278 Everett Junction,Take This Waltz,1993,7,7.3,61,64.0,Comedy|Drama|Thriller,7-9,8,13.416370106761565,0.02597864768683274,7733401.0
2024-05-25,80,447,15:26,409,3832,Harmony Hall,9075 Transport Crossing,"Lusty Men, The",1996,23,7.2,72,76.0,Drama,7-9,5,9.36919315403423,0.017603911980440097,11284473.600000001
2024-06-27,44,123,17:35,103,3038,Feedspan,69 Bay Way,No Logo,2002,22,9.5,93,62.0,Comedy|War,9-10,6,29.49514563106796,0.09223300970873786,2972683.0
2024-03-28,82,538,20:32,418,1069,Trilia,747 Graceland Terrace,"Bloody Child, The",1997,5,6.6,89,86.0,Action|Drama|Thriller,5-7,3,2.5574162679425836,0.015789473684210527,2949157.1999999997
2024-08-22,50,428,12:46,371,3461,Tagfeed,1 Mariners Cove Plaza,Mid-August Lunch (Pranzo di ferragosto),2011,16,5.5,52,66.0,Action|Thriller,5-7,8,9.328840970350404,0.014824797843665768,7062170.5
2024-04-29,60,479,15:23,345,1181,Mita,21 Lakewood Hill,They Won't Forget,2004,13,6.3,92,87.0,Documentary,5-7,4,3.4231884057971014,0.01826086956521739,2566903.5
2024-07-12,50,167,10:22,430,1176,Tagfeed,1 Mariners Cove Plaza,Mujhse Dosti Karoge!,2009,3,6.9,61,92.0,Action|Drama|War,5-7,7,2.7348837209302324,0.01604651162790698,3489192.0000000005
2024-08-27,38,333,17:39,244,4213,The Cosmic Stage,07 Rutledge Place,Missionary Man,1984,6,5.2,92,71.0,Comedy,5-7,8,17.266393442622952,0.021311475409836068,5345454.4
2024-05-25,83,96,16:23,215,4250,The Silver Screen Cinema,18055 Mockingbird Lane,Revenge for Jolly!,2001,22,7.2,45,68.0,Comedy|War,7-9,5,19.767441860465116,0.03348837209302326,6579000.0
2024-04-28,48,414,11:48,170,4198,Aspen Grove Theater,6601 Loftsgordon Parkway,Beyond Justice,2011,12,4.9,60,93.0,Action|Adventure|Thriller|IMAX,3-5,4,24.694117647058825,0.02882352941176471,3496934.0
2024-03-09,66,381,14:10,210,1200,Quamba,328 Mandrake Junction,My Super Ex-Girlfriend,2007,19,5.8,43,78.0,Documentary,5-7,3,5.714285714285714,0.02761904761904762,1461600.0
2024-04-22,25,55,17:23,400,3115,Edgeify,5 Darwin Avenue,"McCullochs, The",2003,1,4.6,89,81.0,Comedy|Drama,3-5,4,7.7875,0.0115,5731599.999999999
2024-04-10,79,345,16:45,157,3932,Crescent Moon Theater,6 Stuart Crossing,Happy People: A Year in the Taiga,1993,11,4.5,66,72.0,Drama,3-5,4,25.044585987261147,0.028662420382165606,2777958.0
2024-06-30,70,287,17:33,85,1572,Youbridge,85812 Westport Road,Wild Women,1991,17,6.6,98,57.0,Drama|Mystery,5-7,6,18.49411764705882,0.0776470588235294,881891.9999999999
2024-06-12,35,89,18:29,208,4600,Jabbersphere,763 Clyde Gallagher Drive,Bite the Bullet,1993,9,4.2,99,63.0,Drama|Romance,3-5,6,22.115384615384617,0.020192307692307693,4018560.0
2024-07-08,28,218,19:45,378,1651,Bubbletube,9154 3rd Hill,The Skinny,2012,16,7.5,69,93.0,Action|Thriller,7-9,7,4.367724867724868,0.01984126984126984,4680585.0
2024-07-22,59,551,11:53,105,3462,Mydo,58835 Sycamore Place,Visions of Light: The Art of Cinematography,2000,23,6.0,81,84.0,Drama,5-7,7,32.97142857142857,0.05714285714285714,2181060.0
2024-05-28,73,153,9:06,181,5112,Skipfire,20298 Hauk Pass,Alice (Neco z Alenky),1993,9,5.9,40,80.0,Drama|Romance,5-7,5,28.243093922651934,0.03259668508287293,5459104.800000001
2024-07-08,41,239,15:48,421,1406,Shuffletag,8 Buhler Trail,Autumn Ball (Sügisball),2010,11,7.2,77,98.0,Drama,7-9,7,3.339667458432304,0.017102137767220905,4261867.2
2024-04-17,58,433,19:08,312,3782,QuartzZenter,5 Myrtle Terrace,Killers from Space,1985,21,6.7,89,78.0,Comedy|Romance,5-7,4,12.121794871794872,0.021474358974358974,7905892.800000001
2024-06-10,82,365,13:01,293,5702,Trilia,747 Graceland Terrace,The 21 Carat Snatch,2009,9,8.0,88,60.0,Drama|Romance,7-9,6,19.46075085324232,0.027303754266211604,13365488.0
2024-08-12,53,140,14:51,450,1672,Yakidoo,80 Old Gate Terrace,Slipstream,2002,15,7.5,80,78.0,Action|Crime|Thriller,7-9,8,3.7155555555555555,0.016666666666666666,5643000.0
2024-07-15,47,91,19:13,372,2745,Quinu,6 Parkside Center,Sword of the Beast (Kedamono no ken),1993,21,5.0,36,88.0,Comedy|Romance,3-5,7,7.379032258064516,0.013440860215053764,5105700.0
2024-07-16,36,144,11:47,470,4373,Chatterpoint,921 Havey Lane,"Return of Don Camillo, The (Retour de Don Camillo, Le)",1992,20,9.6,75,88.0,Romance|Sci-Fi,9-10,7,9.304255319148936,0.020425531914893616,19730975.999999996
2024-07-22,61,232,11:31,288,1674,Skyble,58583 Lighthouse Bay Junction,"Dam Busters, The",1999,23,7.6,86,68.0,Drama,7-9,7,5.8125,0.02638888888888889,3664051.1999999997
2024-08-25,5,526,17:53,419,2364,Wordware,2579 Schiller Junction,Secretariat,1985,14,6.5,84,66.0,Thriller,5-7,8,5.64200477326969,0.015513126491646777,6438354.0
2024-04-19,3,274,10:05,230,5531,Avamm,552 Evergreen Point,Curtis's Charm,2009,24,4.9,89,98.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,3-5,4,24.047826086956523,0.021304347826086957,6233437.0
2024-04-17,84,410,12:46,194,4027,Grandview Playhouse,6388 Corben Way,Hercules,2003,17,6.9,91,98.0,Drama|Mystery,5-7,4,20.757731958762886,0.03556701030927835,5390542.2
2024-04-01,72,353,11:42,307,2424,Meejo,4290 Claremont Street,Get Over It,2009,4,8.4,53,92.0,Crime|Drama|Thriller,7-9,4,7.8957654723127035,0.02736156351791531,6251011.200000001
2024-07-19,67,474,16:16,389,4949,The Emerald Stage,57502 Sachs Point,Lucky: No Time For Love,1992,4,4.3,98,96.0,Crime|Drama|Thriller,3-5,7,12.722365038560412,0.011053984575835476,8278192.300000001
2024-04-24,9,477,17:54,262,2942,Bubblebox,09 Pepper Wood Circle,Map of the Human Heart,2010,23,5.9,76,78.0,Drama,5-7,4,11.229007633587786,0.02251908396946565,4547743.6
2024-05-29,21,457,15:38,436,3996,Skaboo,05435 Harbort Junction,Silk,1994,2,5.0,74,61.0,Comedy|Romance,3-5,5,9.1651376146789,0.011467889908256881,8711280.0
2024-06-13,28,131,14:18,357,2372,Bubbletube,9154 3rd Hill,Salvage,2011,10,8.6,42,78.0,Comedy|Drama|Romance,7-9,6,6.644257703081233,0.024089635854341734,7282514.4
2024-03-17,41,39,9:04,71,1104,Shuffletag,8 Buhler Trail,Children On Their Birthdays,2010,10,5.4,79,59.0,Comedy|Drama|Romance,5-7,3,15.549295774647888,0.07605633802816902,423273.60000000003
2024-08-22,32,341,15:42,150,1553,Skiba,85 Portage Terrace,"Road to Ruin, The",2004,9,8.3,50,75.0,Drama|Romance,7-9,8,10.353333333333333,0.05533333333333334,1933485.0000000002
2024-07-26,41,414,17:17,173,3352,Shuffletag,8 Buhler Trail,Beyond Justice,2011,12,4.9,60,93.0,Action|Adventure|Thriller|IMAX,3-5,7,19.3757225433526,0.02832369942196532,2841490.4000000004
2024-05-06,82,536,14:18,388,5197,Trilia,747 Graceland Terrace,Freaky Deaky,2010,24,4.8,88,70.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,3-5,5,13.394329896907216,0.012371134020618556,9678892.799999999
2024-06-29,75,436,20:09,254,3792,Kazio,87 Sundown Street,Garage Days,1988,5,9.1,88,67.0,Action|Drama|Thriller,9-10,6,14.929133858267717,0.0358267716535433,8764828.799999999
2024-05-04,84,510,20:37,388,5655,Grandview Playhouse,6388 Corben Way,In My Country (a.k.a. Country of My Skull),2009,3,4.5,70,78.0,Action|Drama|War,3-5,5,14.574742268041238,0.011597938144329897,9873630.0
2024-03-09,29,574,15:13,464,5596,Rhycero,851 Hanover Parkway,"Ghost of Frankenstein, The",2013,9,8.5,56,67.0,Drama|Romance,7-9,3,12.060344827586206,0.018318965517241378,22070624.0
2024-07-02,15,389,18:41,454,3875,Blue Sky Playhouse,7 Everett Plaza,Funny People,1998,21,6.6,37,66.0,Comedy|Romance,5-7,7,8.535242290748899,0.014537444933920705,11611050.0
2024-07-13,52,77,12:17,328,1955,Gigashots Theater,04162 Bunting Alley,"St. Valentine's Day Massacre, The",1984,17,8.9,87,87.0,Drama|Mystery,7-9,7,5.960365853658536,0.027134146341463414,5707036.0
2024-03-15,22,436,10:02,311,5761,Jamia,0766 Florence Trail,Garage Days,1988,5,9.1,88,67.0,Action|Drama|Thriller,9-10,3,18.524115755627008,0.029260450160771702,16304206.1
2024-08-30,1,206,16:02,150,3928,AMC Theater,412 Harbort Point,All Fall Down,2002,6,8.3,55,98.0,Comedy,7-9,8,26.186666666666667,0.05533333333333334,4890360.0
2024-06-17,70,254,9:00,217,3307,Youbridge,85812 Westport Road,"Shadow Dancer, The (Shadows in the Sun)",2010,21,6.9,71,78.0,Comedy|Romance,5-7,6,15.23963133640553,0.03179723502304148,4951571.100000001
2024-07-18,45,527,20:31,425,2553,Voonix,1341 Esch Road,"Bedroom Window, The",2002,22,8.2,37,88.0,Comedy|War,7-9,7,6.007058823529412,0.019294117647058823,8897205.0
2024-08-06,64,193,12:40,111,4665,Eire,7348 Northfield Drive,Smokin' Aces,2003,12,9.1,54,63.0,Action|Adventure|Thriller|IMAX,9-10,8,42.027027027027025,0.08198198198198198,4712116.5
2024-08-13,61,124,10:47,202,5022,Skyble,58583 Lighthouse Bay Junction,Maid in Manhattan,2012,22,9.4,59,92.0,Comedy|War,9-10,8,24.861386138613863,0.046534653465346534,9535773.600000001
2024-07-07,73,534,20:17,216,3625,Skipfire,20298 Hauk Pass,Waking Sleeping Beauty,2000,8,8.1,43,66.0,Drama|Musical,7-9,7,16.78240740740741,0.0375,6342300.0
2024-06-25,75,244,9:53,437,3735,Kazio,87 Sundown Street,Ismael,2005,17,8.2,41,98.0,Drama|Mystery,7-9,6,8.546910755148742,0.018764302059496567,13383998.999999998
2024-09-01,2,71,12:24,156,945,Regal Cinemas,5580 Almo Street,Two Guys Talkin' About Girls,1995,13,9.5,36,94.0,Documentary,9-10,9,6.0576923076923075,0.060897435897435896,1400490.0
2024-06-29,22,572,11:51,29,4563,Jamia,0766 Florence Trail,Time Tracers,1998,19,7.8,39,60.0,Documentary,7-9,6,157.3448275862069,0.2689655172413793,1032150.6000000001
2024-02-22,56,255,10:11,331,4081,Linkbridge Industries,84 Monterey Street,"Good Earth, The",2002,16,6.7,53,62.0,Action|Thriller,5-7,2,12.329305135951662,0.020241691842900304,9050433.700000001
2024-04-05,50,410,17:04,146,5294,Tagfeed,1 Mariners Cove Plaza,Hercules,2003,17,6.9,91,98.0,Drama|Mystery,5-7,4,36.26027397260274,0.04726027397260274,5333175.6
2024-06-09,63,488,19:06,352,1697,Kazu,5 Village Way,Autómata (Automata),2010,22,4.2,60,89.0,Comedy|War,3-5,6,4.8210227272727275,0.011931818181818182,2508844.8000000003
2024-06-21,57,131,15:39,427,5498,Divanoodle,26 International Circle,Salvage,2011,10,8.6,42,78.0,Comedy|Drama|Romance,7-9,6,12.875878220140516,0.020140515222482436,20189755.599999998
2024-03-31,76,137,12:03,129,5678,Cogibox,74534 Troy Terrace,Juarez,1993,4,8.8,60,74.0,Crime|Drama|Thriller,7-9,3,44.01550387596899,0.06821705426356589,6445665.600000001
2024-05-13,15,360,10:49,62,5297,Blue Sky Playhouse,7 Everett Plaza,Autómata (Automata),2004,4,4.0,42,71.0,Crime|Drama|Thriller,3-5,5,85.43548387096774,0.06451612903225806,1313656.0
2024-09-06,17,329,15:45,308,5263,Minyx,25 Veith Point,"Silence, The (Das letzte Schweigen)",1992,21,8.2,45,60.0,Comedy|Romance,7-9,9,17.087662337662337,0.026623376623376622,13292232.799999999
2024-05-20,19,15,10:39,59,3312,Theater of Dreams,2 Namekagon Lane,Chance Pe Dance,1987,12,7.0,90,95.0,Action|Adventure|Thriller|IMAX,5-7,5,56.13559322033898,0.11864406779661017,1367856.0
2024-09-17,32,89,17:30,452,5061,Skiba,85 Portage Terrace,Bite the Bullet,1993,9,4.2,99,63.0,Drama|Romance,3-5,9,11.196902654867257,0.009292035398230088,9607802.4
2024-07-06,76,283,10:23,112,1646,Cogibox,74534 Troy Terrace,Andrei Rublev (Andrey Rublyov),1996,22,4.8,77,98.0,Comedy|War,3-5,7,14.696428571428571,0.04285714285714286,884889.5999999999
2024-05-29,15,88,11:18,261,5211,Blue Sky Playhouse,7 Everett Plaza,"One and Only, Genuine, Original Family Band, The",2004,17,7.5,50,88.0,Drama|Mystery,7-9,5,19.96551724137931,0.028735632183908046,10200532.5
2024-09-10,27,126,13:08,251,3897,Blogpad,59 Shopko Crossing,Orfeu,2005,2,6.8,67,57.0,Comedy|Romance,5-7,9,15.525896414342629,0.027091633466135457,6651399.6
2024-05-02,2,185,11:06,453,4282,Regal Cinemas,5580 Almo Street,Ice Bound,2007,24,9.8,56,75.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,9-10,5,9.45253863134658,0.02163355408388521,19009510.800000004
2024-06-23,37,336,11:37,192,2555,Camido,501 Jana Court,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2006,21,9.9,37,88.0,Comedy|Romance,9-10,6,13.307291666666666,0.051562500000000004,4856544.0
2024-08-31,47,124,15:42,129,3447,Quinu,6 Parkside Center,Maid in Manhattan,2012,22,9.4,59,92.0,Comedy|War,9-10,8,26.72093023255814,0.07286821705426356,4179832.2
2024-08-26,57,259,13:19,115,1077,Divanoodle,26 International Circle,The Police Can't Move,1993,8,9.3,99,78.0,Drama|Musical,9-10,8,9.365217391304348,0.0808695652173913,1151851.5
2024-06-12,82,480,9:33,436,3673,Trilia,747 Graceland Terrace,Tightrope,1995,6,7.3,64,61.0,Comedy,7-9,6,8.424311926605505,0.016743119266055047,11690424.399999999
2024-02-23,23,461,15:46,52,2743,Blogspan,9 Eggendart Circle,Niagara Motel,2009,13,6.8,79,78.0,Documentary,5-7,2,52.75,0.13076923076923078,969924.7999999999
2024-04-20,16,132,10:39,389,5253,Whispering Pines Theater,46 Dixon Center,Carry On Teacher,2008,13,9.5,83,63.0,Documentary,9-10,4,13.503856041131105,0.02442159383033419,19412461.5
2024-06-20,84,128,14:15,337,4272,Grandview Playhouse,6388 Corben Way,Dampfnudelblues,2008,11,9.0,73,80.0,Drama,7-9,6,12.676557863501484,0.026706231454005934,12956976.0
2024-03-07,43,32,19:48,147,4661,Dynabox,9774 Lakewood Lane,"Bye Bye, Love",2010,18,4.0,96,78.0,Horror|Mystery|Thriller,3-5,3,31.707482993197278,0.027210884353741496,2740668.0
2024-06-27,22,98,9:36,276,1323,Jamia,0766 Florence Trail,Bloodtide,2008,8,7.5,66,70.0,Drama|Musical,7-9,6,4.793478260869565,0.02717391304347826,2738610.0
2024-06-19,6,38,16:48,97,1987,Crystal Lake Theater,5656 Monterey Point,It's a Bird,1993,4,4.4,71,72.0,Crime|Drama|Thriller,3-5,6,20.484536082474225,0.04536082474226805,848051.6000000001
2024-03-11,83,161,20:13,47,2969,The Silver Screen Cinema,18055 Mockingbird Lane,Design for Living,1992,5,4.1,67,78.0,Action|Drama|Thriller,3-5,3,63.170212765957444,0.08723404255319148,572126.2999999999
2024-07-29,29,277,16:39,190,1166,Rhycero,851 Hanover Parkway,Three Strangers,1994,1,5.0,81,86.0,Comedy|Drama,3-5,7,6.136842105263158,0.02631578947368421,1107700.0
2024-04-06,71,406,12:34,101,4022,Centidel,83548 Dakota Place,Loose Change: Second Edition,1995,8,7.8,63,78.0,Drama|Musical,7-9,4,39.82178217821782,0.07722772277227723,3168531.5999999996
2024-07-28,18,349,19:05,439,1222,Riffpath,1008 Armistice Circle,Serial Killer Culture,1998,2,9.7,64,82.0,Comedy|Romance,9-10,7,2.783599088838269,0.022095671981776765,5203642.6
2024-06-25,49,189,19:26,146,2792,Meevee,31278 Everett Junction,Mr. Holland's Opus,1985,20,9.6,47,62.0,Romance|Sci-Fi,9-10,6,19.123287671232877,0.06575342465753424,3913267.2
2024-07-27,22,104,13:53,355,3032,Jamia,0766 Florence Trail,Champion,2005,16,5.0,59,78.0,Action|Thriller,3-5,7,8.540845070422534,0.014084507042253521,5381800.0
2024-08-26,25,250,12:53,371,5198,Edgeify,5 Darwin Avenue,"Rat Race, The (Garson Kanin's The Rat Race)",1996,23,7.1,39,67.0,Drama,7-9,8,14.01078167115903,0.019137466307277626,13692051.799999999
2024-04-04,41,551,19:56,240,2843,Shuffletag,8 Buhler Trail,Visions of Light: The Art of Cinematography,2000,23,6.0,81,84.0,Drama,5-7,4,11.845833333333333,0.025,4093920.0
2024-05-21,8,381,12:25,123,3200,Thoughtsphere,8 Trailsway Road,My Super Ex-Girlfriend,2007,19,5.8,43,78.0,Documentary,5-7,5,26.016260162601625,0.04715447154471544,2282880.0
2024-08-28,10,65,11:42,346,3348,Elysium Performing Arts,2 Fordem Drive,Kitchen Party,1992,10,8.8,54,96.0,Comedy|Drama|Romance,7-9,8,9.676300578034683,0.025433526011560695,10193990.4
2024-07-24,35,8,19:13,284,1562,Jabbersphere,763 Clyde Gallagher Drive,Post Tenebras Lux,1996,14,7.4,82,87.0,Thriller,7-9,7,5.5,0.026056338028169014,3282699.2
2024-07-25,45,60,13:24,185,3960,Voonix,1341 Esch Road,Barbarella,2011,15,9.8,54,78.0,Action|Crime|Thriller,9-10,7,21.405405405405407,0.05297297297297298,7179480.0
2024-03-15,60,451,20:45,116,4871,Mita,21 Lakewood Hill,Impure Thoughts,2009,17,6.5,47,91.0,Drama|Mystery,5-7,3,41.991379310344826,0.05603448275862069,3672734.0
2024-05-11,82,142,17:43,307,4912,Trilia,747 Graceland Terrace,Black Orpheus (Orfeu Negro),2008,9,5.5,56,97.0,Drama|Romance,5-7,5,16.0,0.017915309446254073,8293912.0
2024-08-10,7,383,9:06,403,1668,Flashdog,2793 Claremont Center,"Wall, The (Die Wand)",2008,11,9.4,48,77.0,Drama,9-10,8,4.138957816377172,0.023325062034739455,6318717.600000001
2024-05-09,75,156,13:21,276,4018,Kazio,87 Sundown Street,Dad Savage,1980,18,5.4,74,58.0,Horror|Mystery|Thriller,5-7,5,14.557971014492754,0.01956521739130435,5988427.2
2024-04-30,62,411,18:06,206,3890,Bubblebox,943 Crowley Hill,Threads,1995,7,8.0,40,62.0,Comedy|Drama|Thriller,7-9,4,18.883495145631066,0.038834951456310676,6410720.0
2024-07-02,65,374,20:04,245,1871,Tagopia,035 Hallows Avenue,Magicians,1998,11,5.8,91,81.0,Drama,5-7,7,7.636734693877551,0.0236734693877551,2658691.0
2024-04-25,5,1,12:31,203,2909,Wordware,2579 Schiller Junction,"January Man, The",2005,20,6.7,82,68.0,Romance|Sci-Fi,5-7,4,14.330049261083744,0.03300492610837438,3956530.9
2024-04-11,24,389,12:46,146,2153,The Renaissance Theater,7 Fulton Parkway,Funny People,1998,21,6.6,37,66.0,Comedy|Romance,5-7,4,14.746575342465754,0.04520547945205479,2074630.7999999998
2024-05-17,7,513,13:06,93,1822,Flashdog,2793 Claremont Center,Beauty #2,2003,15,7.1,48,78.0,Action|Crime|Thriller,7-9,5,19.591397849462364,0.07634408602150537,1203066.5999999999
2024-05-06,55,64,18:45,368,3324,Skinder,56116 Muir Circle,Shadow Dancer,2001,8,9.1,38,88.0,Drama|Musical,9-10,5,9.032608695652174,0.024728260869565217,11131411.2
2024-05-14,23,221,14:19,314,2725,Blogspan,9 Eggendart Circle,The Questor Tapes,2008,4,7.0,73,77.0,Crime|Drama|Thriller,5-7,5,8.678343949044587,0.022292993630573247,5989550.0
2024-09-08,72,251,11:07,256,2008,Meejo,4290 Claremont Street,Satan's Tango (Sátántangó),2008,6,7.1,88,83.0,Comedy,7-9,9,7.84375,0.027734375,3649740.8
2024-07-12,55,297,20:18,129,3797,Skinder,56116 Muir Circle,"Longest Day, The",2001,20,6.4,95,78.0,Romance|Sci-Fi,5-7,7,29.434108527131784,0.04961240310077519,3134803.2
2024-06-09,15,63,11:18,325,2467,Blue Sky Playhouse,7 Everett Plaza,Rampage,1991,24,4.1,63,87.0,Action|Adventure|Comedy|Crime|Mystery|Thriller,3-5,6,7.590769230769231,0.012615384615384615,3287277.4999999995
2024-09-14,25,62,10:11,198,3650,Edgeify,5 Darwin Avenue,Unbeatable (Ji zhan),2006,2,5.6,39,92.0,Comedy|Romance,5-7,9,18.434343434343436,0.02828282828282828,4047120.0
2024-03-10,13,570,16:49,225,2890,Gabcube,7387 Red Cloud Parkway,Brute Force,1987,15,4.3,73,83.0,Action|Crime|Thriller,3-5,3,12.844444444444445,0.01911111111111111,2796075.0
2024-04-12,42,275,19:36,438,4062,Feedmix,224 Parkside Road,"Crime of Father Amaro, The (Crimen del padre Amaro, El)",1998,23,6.0,96,61.0,Drama,5-7,4,9.273972602739725,0.0136986301369863,10674936.0
2024-09-09,1,205,14:31,426,2872,AMC Theater,412 Harbort Point,Fateless (Sorstalanság),1995,22,9.8,57,73.0,Comedy|War,9-10,9,6.741784037558685,0.023004694835680753,11990025.600000001
2024-07-26,80,99,15:34,209,3332,Harmony Hall,9075 Transport Crossing,Trapped,2006,23,9.9,68,97.0,Drama,9-10,7,15.942583732057416,0.04736842105263158,6894241.2
2024-04-04,15,438,11:00,50,3649,Blue Sky Playhouse,7 Everett Plaza,Because I Said So,2007,5,4.1,98,93.0,Action|Drama|Thriller,3-5,4,72.98,0.08199999999999999,748044.9999999999
2024-08-21,68,126,13:22,413,2279,Jaxbean,9491 Buena Vista Park,Orfeu,2005,2,6.8,67,57.0,Comedy|Romance,5-7,8,5.518159806295399,0.01646489104116223,6400343.6
